Previous_Day_Sales,Customers,Promotion,Is_Weekend,Food_Category,Sales,Food_Category_enc
197.0,165.0,1.0,0,Burgers,436.0,2
336.0,130.0,0.0,0,Fries,308.0,4
267.0,151.0,1.0,0,Breakfast,324.0,1
350.0,185.0,0.0,1,Burgers,452.0,2
99.0,130.0,0.0,0,Fries,281.0,4
319.0,188.0,1.0,0,Burgers,444.0,2
450.0,128.0,0.0,0,Beverages,284.0,0
277.0,190.0,1.0,0,Burgers,434.0,2
289.0,140.0,0.0,0,Mcnuggets,311.0,5
166.0,143.0,1.0,0,Beverages,429.0,0
371.0,181.0,0.0,1,Burgers,337.0,2
270.0,180.0,0.0,1,Fries,401.0,4
328.0,213.0,1.0,0,Burgers,481.0,2
432.0,229.0,1.0,1,Beverages,566.0,0
375.0,135.0,1.0,0,Mcnuggets,285.0,5
363.0,106.0,0.0,0,Beverages,249.0,0
208.0,99.0,0.0,0,Desserts,198.0,3
574.0,147.0,0.0,0,Beverages,300.0,0
206.0,126.0,0.0,1,Mcnuggets,320.0,5
213.0,157.0,0.0,0,Mcnuggets,249.0,5
369.0,134.0,1.0,0,Fries,286.0,4
361.0,159.0,0.0,1,Desserts,325.0,3
392.0,190.0,1.0,0,Mcnuggets,386.0,5
110.0,168.0,1.0,0,Burgers,347.0,2
196.0,65.0,0.0,0,Fries,100.0,4
239.0,131.0,0.0,0,Burgers,302.0,2
253.0,90.0,0.0,0,Fries,199.0,4
307.0,152.0,0.0,0,Fries,327.0,4
235.0,208.0,0.0,1,Burgers,473.0,2
345.0,93.0,0.0,0,Breakfast,185.0,1
535.0,137.0,1.0,0,Breakfast,203.0,1
292.0,131.0,0.0,0,Burgers,258.0,2
171.0,145.0,0.0,1,Fries,340.0,4
250.0,172.0,1.0,0,Burgers,375.0,2
319.0,195.0,1.0,0,Fries,504.0,4
399.0,122.0,0.0,0,Mcnuggets,205.0,5
236.0,118.0,0.0,0,Beverages,251.0,0
418.0,106.0,0.0,0,Burgers,186.0,2
361.0,113.0,0.0,0,Breakfast,197.0,1
225.0,123.0,0.0,0,Burgers,306.0,2
358.0,146.0,0.0,0,Beverages,333.0,0
185.0,157.0,1.0,0,Mcnuggets,364.0,5
329.0,150.0,0.0,1,Beverages,382.0,0
281.0,86.0,0.0,0,Fries,168.0,4
264.0,91.0,0.0,0,Breakfast,246.0,1
301.0,172.0,0.0,1,Fries,338.0,4
395.0,104.0,0.0,0,Fries,137.0,4
291.0,175.0,1.0,0,Mcnuggets,372.0,5
334.0,158.0,0.0,1,Mcnuggets,352.0,5
361.0,141.0,1.0,0,Burgers,426.0,2
202.0,112.0,0.0,0,Mcnuggets,234.0,5
74.0,138.0,0.0,0,Beverages,294.0,0
357.0,144.0,0.0,0,Beverages,300.0,0
210.0,118.0,0.0,0,Beverages,242.0,0
319.0,154.0,0.0,0,Fries,258.0,4
320.0,150.0,0.0,0,Mcnuggets,260.0,5
217.0,142.0,0.0,0,Mcnuggets,275.0,5
448.0,149.0,0.0,1,Beverages,329.0,0
215.0,141.0,0.0,0,Desserts,160.0,3
252.0,126.0,0.0,0,Beverages,292.0,0
252.0,212.0,0.0,1,Burgers,464.0,2
222.0,148.0,0.0,1,Burgers,311.0,2
215.0,125.0,0.0,0,Beverages,214.0,0
178.0,163.0,0.0,1,Desserts,403.0,3
384.0,142.0,0.0,0,Fries,344.0,4
394.0,170.0,0.0,1,Fries,347.0,4
351.0,170.0,1.0,1,Desserts,396.0,3
318.0,142.0,0.0,0,Fries,295.0,4
499.0,160.0,1.0,0,Mcnuggets,350.0,5
352.0,165.0,0.0,1,Desserts,399.0,3
476.0,90.0,0.0,0,Burgers,218.0,2
170.0,146.0,,0,Burgers,354.0,2
198.0,121.0,0.0,0,Breakfast,250.0,1
190.0,115.0,0.0,0,Fries,237.0,4
282.0,242.0,,1,Beverages,549.0,0
177.0,80.0,0.0,0,Fries,142.0,4
212.0,168.0,1.0,0,Beverages,370.0,0
359.0,117.0,0.0,0,Mcnuggets,256.0,5
308.0,134.0,0.0,0,Burgers,306.0,2
240.0,185.0,1.0,0,Mcnuggets,365.0,5
428.0,149.0,0.0,0,Beverages,282.0,0
215.0,170.0,0.0,1,Fries,355.0,4
297.0,133.0,0.0,0,Desserts,237.0,3
312.0,100.0,0.0,0,Burgers,188.0,2
384.0,163.0,0.0,0,Burgers,344.0,2
177.0,179.0,1.0,1,Fries,471.0,4
418.0,171.0,0.0,1,Desserts,316.0,3
413.0,137.0,0.0,0,Fries,331.0,4
192.0,147.0,0.0,0,Beverages,348.0,0
324.0,157.0,0.0,1,Beverages,355.0,0
387.0,136.0,0.0,0,Breakfast,296.0,1
371.0,173.0,0.0,0,Fries,334.0,4
346.0,140.0,0.0,0,Beverages,280.0,0
348.0,181.0,0.0,1,Fries,488.0,4
397.0,160.0,0.0,1,Beverages,345.0,0
401.0,134.0,0.0,1,Burgers,241.0,2
287.0,174.0,1.0,0,Breakfast,374.0,1
322.0,180.0,1.0,1,Beverages,451.0,0
257.0,102.0,0.0,0,Beverages,292.0,0
155.0,145.0,0.0,0,Beverages,190.0,0
312.0,166.0,0.0,1,Burgers,379.0,2
319.0,141.0,1.0,0,Mcnuggets,293.0,5
272.0,115.0,0.0,0,Fries,208.0,4
459.0,96.0,0.0,0,Mcnuggets,182.0,5
396.0,147.0,0.0,1,Beverages,314.0,0
174.0,156.0,1.0,0,Mcnuggets,395.0,5
350.0,156.0,0.0,0,Burgers,307.0,2
534.0,76.0,0.0,0,Breakfast,91.0,1
318.0,99.0,0.0,0,Mcnuggets,212.0,5
383.0,195.0,1.0,0,Mcnuggets,420.0,5
454.0,167.0,1.0,1,Breakfast,318.0,1
258.0,199.0,1.0,0,Beverages,380.0,0
378.0,174.0,1.0,0,Mcnuggets,473.0,5
496.0,145.0,0.0,0,Desserts,354.0,3
339.0,97.0,0.0,0,Beverages,200.0,0
328.0,180.0,1.0,1,Fries,419.0,4
260.0,93.0,0.0,0,Fries,222.0,4
359.0,156.0,0.0,1,Fries,354.0,4
370.0,125.0,0.0,0,Mcnuggets,207.0,5
259.0,178.0,0.0,1,Beverages,357.0,0
273.0,96.0,0.0,0,Desserts,153.0,3
181.0,156.0,1.0,0,Mcnuggets,375.0,5
423.0,144.0,0.0,0,Desserts,274.0,3
253.0,99.0,0.0,0,Breakfast,115.0,1
281.0,171.0,0.0,1,Fries,437.0,4
243.0,172.0,1.0,0,Breakfast,373.0,1
267.0,107.0,0.0,0,Desserts,191.0,3
328.0,107.0,0.0,0,Fries,145.0,4
322.0,193.0,1.0,1,Fries,460.0,4
370.0,81.0,0.0,0,Mcnuggets,201.0,5
180.0,126.0,0.0,1,Breakfast,275.0,1
239.0,167.0,1.0,0,Mcnuggets,445.0,5
398.0,175.0,0.0,1,Mcnuggets,425.0,5
175.0,138.0,0.0,0,Fries,261.0,4
305.0,146.0,1.0,0,Burgers,309.0,2
238.0,157.0,0.0,1,Mcnuggets,260.0,5
484.0,125.0,0.0,0,Fries,251.0,4
331.0,113.0,0.0,0,Fries,214.0,4
539.0,182.0,0.0,1,Burgers,483.0,2
292.0,168.0,1.0,1,Burgers,418.0,2
322.0,210.0,0.0,1,Beverages,473.0,0
395.0,168.0,1.0,1,Fries,442.0,4
479.0,149.0,0.0,1,Burgers,310.0,2
235.0,142.0,0.0,1,Breakfast,275.0,1
367.0,160.0,0.0,0,Burgers,329.0,2
177.0,132.0,0.0,1,Mcnuggets,247.0,5
274.0,165.0,1.0,0,Beverages,397.0,0
421.0,125.0,0.0,0,Burgers,265.0,2
325.0,143.0,1.0,0,Fries,308.0,4
381.0,119.0,0.0,0,Fries,208.0,4
426.0,128.0,0.0,0,Beverages,225.0,0
312.0,215.0,1.0,0,Fries,524.0,4
378.0,111.0,0.0,0,Breakfast,107.0,1
260.0,148.0,1.0,0,Fries,309.0,4
114.0,133.0,0.0,0,Burgers,227.0,2
476.0,147.0,0.0,0,Desserts,225.0,3
312.0,121.0,0.0,0,Breakfast,240.0,1
234.0,115.0,0.0,0,Desserts,210.0,3
227.0,127.0,0.0,0,Burgers,255.0,2
309.0,161.0,0.0,1,Beverages,411.0,0
260.0,158.0,1.0,1,Breakfast,365.0,1
241.0,108.0,0.0,0,Fries,170.0,4
189.0,74.0,0.0,0,Breakfast,94.0,1
309.0,162.0,1.0,0,Mcnuggets,334.0,5
185.0,172.0,1.0,0,Burgers,310.0,2
502.0,214.0,1.0,1,Fries,393.0,4
315.0,161.0,1.0,0,Fries,365.0,4
288.0,136.0,0.0,0,Beverages,345.0,0
195.0,95.0,0.0,0,Beverages,262.0,0
282.0,126.0,0.0,0,Beverages,288.0,0
255.0,126.0,0.0,0,Burgers,248.0,2
382.0,119.0,0.0,0,Fries,246.0,4
253.0,135.0,0.0,0,Burgers,306.0,2
296.0,141.0,0.0,0,Mcnuggets,266.0,5
203.0,103.0,0.0,0,Breakfast,180.0,1
222.0,149.0,0.0,0,Burgers,287.0,2
329.0,161.0,1.0,0,Mcnuggets,339.0,5
301.0,46.0,0.0,0,Breakfast,86.0,1
262.0,136.0,0.0,0,Burgers,240.0,2
301.0,172.0,0.0,1,Beverages,367.0,0
281.0,147.0,1.0,0,Breakfast,321.0,1
440.0,153.0,0.0,0,Burgers,306.0,2
351.0,141.0,0.0,0,Desserts,155.0,3
225.0,167.0,0.0,1,Fries,444.0,4
191.0,200.0,1.0,1,Mcnuggets,540.0,5
391.0,101.0,0.0,0,Fries,219.0,4
206.0,125.0,0.0,0,Burgers,274.0,2
397.0,118.0,0.0,0,Mcnuggets,273.0,5
329.0,169.0,1.0,0,Burgers,417.0,2
426.0,84.0,0.0,0,Beverages,149.0,0
301.0,162.0,1.0,0,Beverages,395.0,0
301.0,124.0,0.0,0,Beverages,330.0,0
198.0,134.0,0.0,0,Beverages,292.0,0
500.0,135.0,1.0,0,Breakfast,244.0,1
238.0,201.0,1.0,1,Burgers,484.0,2
256.0,135.0,,0,Burgers,261.0,2
397.0,159.0,0.0,1,Burgers,383.0,2
141.0,117.0,0.0,1,Breakfast,307.0,1
431.0,111.0,0.0,0,Fries,254.0,4
230.0,141.0,0.0,0,Fries,237.0,4
188.0,179.0,1.0,0,Fries,350.0,4
259.0,108.0,0.0,0,Desserts,206.0,3
251.0,157.0,1.0,0,Burgers,421.0,2
284.0,109.0,0.0,0,Burgers,193.0,2
431.0,104.0,0.0,0,Breakfast,223.0,1
301.0,134.0,1.0,0,Desserts,316.0,3
241.0,107.0,0.0,0,Beverages,251.0,0
339.0,134.0,0.0,1,Fries,355.0,4
188.0,131.0,0.0,1,Desserts,259.0,3
299.0,117.0,0.0,0,Beverages,258.0,0
346.0,118.0,0.0,1,Fries,322.0,4
347.0,89.0,0.0,0,Desserts,188.0,3
140.0,115.0,0.0,0,Fries,199.0,4
220.0,149.0,0.0,0,Fries,249.0,4
253.0,164.0,0.0,1,Desserts,381.0,3
262.0,149.0,0.0,0,Burgers,265.0,2
545.0,122.0,0.0,0,Mcnuggets,258.0,5
247.0,100.0,0.0,0,Breakfast,217.0,1
227.0,100.0,0.0,0,Breakfast,144.0,1
