Date,Day_of_Week,Food_Category,Weather,Is_Holiday,Is_Weekend,Promotion,Average_Price,Previous_Day_Sales,Customers,Sales
2022-03-26,Saturday,Fries,Rainy,0,1,0.0,73.11,300.0,124.0,195.0
2028-02-19,Saturday,Breakfast,Cold,0,1,1.0,86.17,382.0,199.0,442.0
2024-07-30,Tuesday,Beverages,Cold,0,0,1.0,47.96,433.0,156.0,368.0
2024-08-19,Monday,McNuggets,Cloudy,0,0,0.0,135.66,222.0,117.0,270.0
2024-04-21,Sunday,McNuggets,Sunny,0,1,0.0,169.33,507.0,163.0,320.0
2025-10-09,Thursday,Beverages,Hot,0,0,0.0,73.22,273.0,124.0,239.0
2028-08-03,Thursday,Fries,Cold,0,0,0.0,65.55,328.0,103.0,155.0
2027-07-12,Monday,Burgers,Rainy,0,0,0.0,141.83,338.0,141.0,
2027-10-28,Thursday,McNuggets,Cloudy,0,0,0.0,156.84,292.0,148.0,242.0
2022-10-18,Tuesday,Burgers,Sunny,0,0,0.0,150.96,230.0,112.0,230.0
2027-10-29,Friday,Burgers,Sunny,0,0,1.0,141.93,236.0,167.0,408.0
2029-06-14,Thursday,Breakfast,Cloudy,0,0,1.0,130.53,163.0,135.0,334.0
2023-08-28,Monday,Burgers,Sunny,0,0,0.0,162.3,458.0,134.0,302.0
2027-08-30,Monday,Fries,Cloudy,0,0,0.0,,320.0,113.0,201.0
2024-07-05,Friday,Fries,Rainy,0,0,0.0,61.74,352.0,78.0,193.0
2029-10-03,Wednesday,Burgers,Hot,0,0,1.0,,246.0,179.0,438.0
2026-08-19,Wednesday,Beverages,Cloudy,0,0,1.0,48.76,188.0,194.0,400.0
2028-02-25,Friday,Burgers,Hot,0,0,0.0,147.95,108.0,148.0,249.0
2025-08-30,Saturday,McNuggets,Cold,0,1,0.0,123.36,160.0,145.0,356.0
2024-04-01,Monday,Burgers,Cloudy,0,0,0.0,170.1,324.0,150.0,299.0
2028-11-03,Friday,Desserts,Rainy,0,0,0.0,68.95,223.0,121.0,240.0
2024-09-27,Friday,Burgers,Rainy,0,0,0.0,139.89,389.0,134.0,342.0
2026-11-24,Tuesday,Burgers,Cloudy,0,0,0.0,167.29,414.0,129.0,301.0
2022-01-19,Wednesday,Beverages,Sunny,0,0,0.0,47.14,220.0,140.0,254.0
2027-01-12,Tuesday,Fries,Cloudy,0,0,0.0,103.95,258.0,153.0,323.0
2029-10-17,Wednesday,Breakfast,Sunny,0,0,1.0,133.21,325.0,136.0,353.0
2026-08-25,Tuesday,Burgers,Cloudy,1,0,0.0,148.23,264.0,177.0,483.0
2025-08-29,Friday,Burgers,Rainy,0,0,0.0,130.0,233.0,87.0,183.0
2026-05-13,Wednesday,Burgers,Cloudy,0,0,1.0,130.32,412.0,190.0,403.0
2026-01-20,Tuesday,Breakfast,Sunny,0,0,0.0,87.61,363.0,87.0,151.0
2028-09-29,Friday,Beverages,Cloudy,0,0,1.0,63.5,192.0,175.0,412.0
2030-03-02,Saturday,McNuggets,Cold,0,1,0.0,132.57,309.0,139.0,271.0
2029-10-30,Tuesday,Burgers,Rainy,0,0,0.0,170.65,370.0,126.0,274.0
2027-05-19,Wednesday,McNuggets,Cloudy,0,0,0.0,161.32,280.0,125.0,297.0
2022-12-27,Tuesday,Fries,Hot,0,0,0.0,83.6,307.0,132.0,
2029-02-02,Friday,McNuggets,Rainy,0,0,0.0,144.3,244.0,109.0,200.0
2028-04-21,Friday,Beverages,Hot,0,0,1.0,75.17,243.0,166.0,413.0
2025-02-20,Thursday,Breakfast,Sunny,0,0,1.0,124.87,341.0,155.0,317.0
2028-04-09,Sunday,McNuggets,Sunny,0,1,1.0,137.01,321.0,206.0,494.0
2026-12-19,Saturday,Burgers,Cloudy,0,1,0.0,176.66,193.0,193.0,411.0
2022-12-11,Sunday,Fries,Cloudy,0,1,0.0,58.21,547.0,152.0,1114.0
2024-09-13,Friday,McNuggets,Sunny,0,0,0.0,115.98,239.0,160.0,312.0
2025-08-02,Saturday,Breakfast,Hot,0,1,0.0,91.66,533.0,153.0,370.0
2026-12-09,Wednesday,Fries,Sunny,0,0,0.0,106.83,386.0,134.0,259.0
2025-10-02,Thursday,Desserts,Sunny,0,0,0.0,75.55,544.0,90.0,143.0
2029-08-21,Tuesday,Desserts,Sunny,0,0,0.0,94.91,196.0,120.0,216.0
2025-02-02,Sunday,Fries,Sunny,0,1,0.0,88.04,320.0,138.0,320.0
2028-06-23,Friday,Burgers,Cold,0,0,1.0,168.32,247.0,175.0,349.0
2022-03-27,Sunday,Fries,Rainy,0,1,0.0,62.6,188.0,156.0,301.0
2027-09-22,Wednesday,Breakfast,Sunny,0,0,1.0,136.7,504.0,155.0,314.0
2023-10-31,Tuesday,Burgers,Sunny,0,0,0.0,166.5,450.0,183.0,311.0
2024-10-11,Friday,McNuggets,Rainy,0,0,0.0,130.26,339.0,96.0,261.0
2022-05-09,Monday,Burgers,Cold,0,0,0.0,166.78,328.0,151.0,379.0
2027-08-13,Friday,Beverages,Sunny,0,0,0.0,46.27,241.0,144.0,376.0
2026-07-14,Tuesday,Desserts,Sunny,0,0,1.0,115.42,424.0,150.0,370.0
2024-06-10,Monday,Breakfast,Cloudy,0,0,1.0,75.9,345.0,128.0,365.0
2027-02-24,Wednesday,McNuggets,Sunny,0,0,0.0,119.96,339.0,140.0,319.0
2022-11-04,Friday,Fries,Sunny,0,0,0.0,95.25,291.0,113.0,242.0
2023-01-19,Thursday,Desserts,Sunny,0,0,0.0,76.32,411.0,137.0,252.0
2027-05-04,Tuesday,Beverages,Hot,0,0,0.0,99.98,375.0,122.0,289.0
2025-03-20,Thursday,McNuggets,Hot,0,0,0.0,104.75,328.0,156.0,341.0
2023-03-03,Friday,Beverages,Rainy,0,0,1.0,60.7,165.0,135.0,352.0
2023-05-10,Wednesday,Beverages,Rainy,0,0,1.0,80.59,252.0,113.0,297.0
2026-06-12,Friday,Desserts,Rainy,0,0,0.0,113.19,242.0,102.0,165.0
2028-09-27,Wednesday,Desserts,Sunny,0,0,1.0,55.68,429.0,147.0,362.0
2028-06-30,Friday,McNuggets,Cloudy,0,0,0.0,153.86,,106.0,230.0
2029-07-01,Sunday,Desserts,Sunny,0,1,0.0,99.98,354.0,161.0,304.0
2025-09-07,Sunday,Beverages,Cloudy,0,1,0.0,68.9,218.0,154.0,382.0
2022-10-03,Monday,Beverages,CLOUDY,0,0,0.0,63.49,266.0,110.0,291.0
2023-05-05,Friday,Desserts,Cloudy,0,0,1.0,75.43,243.0,187.0,386.0
2027-09-29,Wednesday,McNuggets,,0,0,0.0,156.1,337.0,114.0,238.0
2023-11-22,Wednesday,Fries,Hot,0,0,1.0,108.2,274.0,156.0,302.0
2025-09-24,Wednesday,McNuggets,Hot,0,0,0.0,166.61,235.0,125.0,315.0
2025-04-07,Monday,Fries,Cloudy,0,0,0.0,56.02,437.0,104.0,219.0
2028-10-20,Friday,Beverages,Rainy,0,0,1.0,54.1,403.0,169.0,455.0
2028-02-11,Friday,Desserts,Rainy,0,0,1.0,57.74,348.0,161.0,402.0
2027-10-08,Friday,Breakfast,Cloudy,0,0,0.0,125.25,179.0,105.0,239.0
2024-11-24,Sunday,Beverages,Cold,0,1,1.0,73.97,331.0,180.0,509.0
2022-04-29,Friday,Desserts,Sunny,0,0,0.0,115.64,344.0,111.0,248.0
2024-10-21,Monday,Desserts,Rainy,0,0,0.0,101.53,388.0,80.0,152.0
2026-05-27,Wednesday,Breakfast,Sunny,0,0,0.0,130.98,275.0,123.0,322.0
2022-10-09,Sunday,Fries,Sunny,0,1,0.0,106.86,542.0,136.0,310.0
2029-07-19,Thursday,Beverages,Rainy,0,0,0.0,89.56,380.0,136.0,304.0
2030-03-05,Tuesday,Desserts,Sunny,0,0,0.0,91.25,286.0,114.0,233.0
2024-08-26,Monday,Beverages,Rainy,1,0,0.0,86.23,478.0,160.0,307.0
2025-04-11,Friday,Desserts,Sunny,0,0,0.0,100.22,241.0,111.0,244.0
2029-01-27,Saturday,Beverages,Rainy,0,1,0.0,84.33,492.0,135.0,389.0
2026-07-19,Sunday,McNuggets,Cloudy,0,1,0.0,127.64,283.0,162.0,369.0
2027-07-01,Thursday,Breakfast,Hot,0,0,0.0,131.38,434.0,103.0,209.0
2022-11-01,Tuesday,McNuggets,Sunny,0,0,0.0,149.84,484.0,145.0,340.0
2029-05-12,Saturday,Beverages,Sunny,0,1,0.0,63.09,299.0,147.0,310.0
2025-11-08,Saturday,Breakfast,Sunny,0,1,1.0,111.34,171.0,175.0,342.0
2026-04-15,Wednesday,Beverages,Cold,0,0,1.0,83.78,172.0,149.0,355.0
2028-03-16,Thursday,McNuggets,Sunny,0,0,0.0,143.94,122.0,116.0,211.0
2028-10-10,Tuesday,Beverages,Sunny,0,0,1.0,83.66,229.0,219.0,537.0
2023-07-30,Sunday,Desserts,Cloudy,0,1,1.0,73.61,300.0,185.0,395.0
2027-09-18,Saturday,Burgers,Hot,0,1,1.0,182.39,273.0,228.0,529.0
2029-11-13,Tuesday,Beverages,SUNNY,0,0,0.0,79.34,233.0,140.0,286.0
2029-04-10,Tuesday,Breakfast,Rainy,0,0,0.0,136.52,338.0,90.0,191.0
2029-02-09,Friday,Fries,Cloudy,0,0,0.0,83.32,121.0,136.0,291.0
2025-05-14,Wednesday,Beverages,Sunny,0,0,0.0,59.4,253.0,135.0,289.0
2024-04-23,Tuesday,beverages,Cloudy,0,0,0.0,99.72,248.0,108.0,221.0
2029-10-28,Sunday,Burgers,Sunny,0,1,0.0,138.54,301.0,207.0,462.0
2022-09-27,Tuesday,Fries,Rainy,0,0,0.0,70.9,202.0,107.0,178.0
2023-09-22,Friday,Fries,Rainy,0,0,0.0,76.2,393.0,79.0,200.0
2024-10-30,Wednesday,Burgers,Cold,0,0,0.0,181.61,236.0,126.0,224.0
2022-10-14,Friday,Beverages,Cloudy,0,0,1.0,78.6,174.0,187.0,433.0
2028-02-17,Thursday,Burgers,Sunny,0,0,0.0,147.0,383.0,128.0,245.0
2022-10-28,Friday,Burgers,Cloudy,0,0,1.0,131.21,351.0,156.0,359.0
2029-10-29,Monday,Burgers,Sunny,0,0,0.0,173.38,436.0,167.0,364.0
2027-02-16,Tuesday,Beverages,Sunny,0,0,1.0,77.19,366.0,183.0,457.0
2022-03-07,Monday,Beverages,Sunny,0,0,1.0,70.54,450.0,196.0,
2028-02-26,Saturday,Breakfast,Hot,0,1,0.0,94.58,237.0,119.0,275.0
2024-06-09,Sunday,McNuggets,Hot,0,1,0.0,147.36,253.0,156.0,356.0
2027-07-23,Friday,McNuggets,Sunny,0,0,1.0,91.24,147.0,179.0,428.0
2028-09-24,Sunday,Beverages,Cold,0,1,1.0,94.78,270.0,202.0,433.0
2030-03-04,Monday,Beverages,Sunny,0,0,0.0,66.55,315.0,139.0,299.0
2025-06-22,Sunday,McNuggets,Hot,0,1,,114.81,367.0,165.0,374.0
2022-08-19,Friday,Breakfast,Cloudy,0,0,0.0,103.32,270.0,121.0,212.0
2023-05-19,Friday,Breakfast,Sunny,0,0,0.0,135.03,234.0,121.0,242.0
2028-07-12,Wednesday,Fries,Rainy,0,0,0.0,70.53,435.0,103.0,192.0
2026-12-21,Monday,Desserts,Cold,0,0,0.0,90.41,290.0,120.0,270.0
2026-02-06,Friday,Beverages,Sunny,0,0,1.0,77.46,214.0,215.0,530.0
2029-07-27,Friday,Burgers,Hot,0,0,0.0,144.54,443.0,133.0,192.0
2024-10-01,Tuesday,Breakfast,Sunny,1,0,0.0,103.36,307.0,126.0,285.0
2024-04-16,Tuesday,Desserts,Cold,0,0,0.0,112.3,286.0,94.0,158.0
2029-11-12,Monday,Desserts,Rainy,0,0,0.0,73.23,289.0,115.0,246.0
2023-01-10,Tuesday,Burgers,Hot,0,0,0.0,116.04,294.0,110.0,238.0
2025-07-23,Wednesday,McNuggets,Rainy,0,0,0.0,157.65,252.0,131.0,262.0
2028-05-23,Tuesday,Burgers,Cold,0,0,1.0,123.17,157.0,155.0,419.0
2027-01-22,Friday,Burgers,Sunny,0,0,0.0,181.13,357.0,130.0,292.0
2027-02-08,Monday,Desserts,Cloudy,0,0,0.0,56.01,317.0,129.0,243.0
2027-09-30,Thursday,Breakfast,Cloudy,0,0,0.0,121.19,252.0,126.0,195.0
2024-01-22,Monday,Desserts,Cold,0,0,0.0,57.45,401.0,106.0,1259.0
2022-04-10,Sunday,Burgers,Cloudy,0,1,1.0,140.26,332.0,211.0,446.0
2029-01-07,Sunday,Burgers,Sunny,0,1,1.0,144.56,312.0,206.0,
2024-05-16,Thursday,Burgers,Cloudy,0,0,0.0,144.23,149.0,153.0,344.0
2024-06-29,Saturday,McNuggets,Sunny,0,1,0.0,116.25,214.0,170.0,330.0
2028-07-28,Friday,Fries,Sunny,0,0,0.0,63.1,456.0,145.0,283.0
2023-06-14,Wednesday,Desserts,Cloudy,0,0,1.0,116.43,239.0,146.0,360.0
2023-09-29,Friday,Beverages,Cold,0,0,1.0,96.5,171.0,176.0,384.0
2022-07-05,Tuesday,McNuggets,Cloudy,0,0,1.0,147.67,210.0,195.0,480.0
2025-05-21,Wednesday,Desserts,Sunny,0,0,0.0,104.12,219.0,140.0,274.0
2025-12-26,Friday,Desserts,Sunny,1,0,1.0,82.14,353.0,194.0,508.0
2024-07-20,Saturday,Breakfast,Sunny,0,1,0.0,77.21,280.0,145.0,274.0
2025-12-03,Wednesday,Beverages,Cloudy,0,0,0.0,80.3,292.0,144.0,324.0
2028-05-12,Friday,Fries,,0,0,0.0,57.57,233.0,98.0,140.0
2027-05-26,Wednesday,Breakfast,Cold,0,0,0.0,136.26,368.0,89.0,148.0
2028-08-26,Saturday,Desserts,Rainy,1,1,0.0,83.27,299.0,155.0,395.0
2027-09-27,Monday,Breakfast,Cloudy,0,0,1.0,92.02,321.0,118.0,255.0
2023-08-31,Thursday,Fries,Sunny,0,0,0.0,82.14,341.0,97.0,233.0
2025-10-25,Saturday,Beverages,Sunny,1,1,0.0,74.99,347.0,192.0,460.0
2022-06-01,Wednesday,Fries,Sunny,0,0,0.0,82.34,207.0,116.0,180.0
2026-04-16,Thursday,McNuggets,Sunny,0,0,1.0,158.02,370.0,149.0,409.0
2024-05-04,Saturday,Burgers,Rainy,0,1,0.0,179.04,278.0,153.0,407.0
2024-01-02,Tuesday,Breakfast,Cold,0,0,0.0,122.37,437.0,106.0,216.0
2028-10-03,Tuesday,Burgers,Hot,0,0,0.0,164.91,255.0,131.0,332.0
2026-07-15,Wednesday,Beverages,Hot,0,0,1.0,68.77,375.0,174.0,352.0
2029-07-25,Wednesday,McNuggets,Cold,0,0,0.0,135.22,289.0,140.0,272.0
2022-01-24,Monday,Fries,Cloudy,0,0,0.0,71.81,376.0,119.0,304.0
2026-09-17,Thursday,Burgers,Cloudy,0,0,0.0,164.3,311.0,112.0,156.0
2022-06-08,Wednesday,Fries,Hot,0,0,0.0,91.27,371.0,127.0,283.0
2024-05-11,Saturday,Beverages,Rainy,0,1,1.0,73.69,164.0,205.0,577.0
2024-06-21,Friday,Burgers,Cold,0,0,0.0,121.9,262.0,137.0,354.0
2026-01-23,Friday,Burgers,Rainy,0,0,0.0,129.58,248.0,99.0,198.0
2025-05-15,Thursday,Desserts,Rainy,0,0,0.0,85.88,,95.0,191.0
2028-03-31,Friday,Fries,Cloudy,0,0,1.0,68.49,223.0,157.0,400.0
2023-03-21,Tuesday,Breakfast,Cold,0,0,0.0,103.31,247.0,87.0,202.0
2030-02-20,Wednesday,Breakfast,Hot,0,0,0.0,97.1,333.0,104.0,196.0
2024-01-25,Thursday,Burgers,Sunny,1,0,0.0,127.73,162.0,193.0,508.0
2024-07-12,Friday,Breakfast,Sunny,0,0,0.0,112.99,281.0,118.0,212.0
2026-10-22,Thursday,Breakfast,Hot,0,0,1.0,115.26,276.0,141.0,282.0
2027-10-31,Sunday,Beverages,Hot,0,1,0.0,91.82,389.0,178.0,389.0
2022-11-08,Tuesday,Burgers,Rainy,0,0,,137.99,184.0,124.0,227.0
2023-07-03,Monday,Beverages,Cloudy,0,0,0.0,70.86,361.0,116.0,245.0
2027-07-03,Saturday,Beverages,Cloudy,0,1,0.0,64.63,328.0,171.0,380.0
2026-02-18,Wednesday,Breakfast,Cold,0,0,1.0,89.15,102.0,114.0,189.0
2022-11-03,Thursday,Beverages,Cloudy,0,0,0.0,58.88,185.0,126.0,283.0
2022-10-15,Saturday,Beverages,Hot,1,1,0.0,90.12,429.0,205.0,386.0
2023-11-26,Sunday,Burgers,Cloudy,0,1,0.0,144.15,468.0,147.0,356.0
2022-11-05,Saturday,Breakfast,Cloudy,0,1,0.0,81.53,230.0,112.0,198.0
2028-06-06,Tuesday,McNuggets,Cloudy,0,0,0.0,104.18,222.0,126.0,262.0
2024-01-20,Saturday,McNuggets,Cold,0,1,0.0,164.62,306.0,157.0,375.0
2026-01-27,Tuesday,McNuggets,Cloudy,0,0,1.0,164.97,254.0,180.0,375.0
2025-07-12,Saturday,Burgers,Cloudy,0,1,1.0,159.53,147.0,227.0,999.0
2024-06-27,Thursday,Fries,Rainy,0,0,1.0,64.27,330.0,147.0,382.0
2027-04-26,Monday,Fries,Cloudy,0,0,0.0,91.39,363.0,75.0,135.0
2028-08-05,Saturday,Desserts,Cloudy,0,1,0.0,85.42,265.0,156.0,380.0
2025-08-23,Saturday,Beverages,Sunny,0,1,0.0,84.16,181.0,155.0,334.0
2029-05-29,Tuesday,Breakfast,RAINY ,0,0,0.0,114.52,260.0,121.0,164.0
2024-08-28,Wednesday,McNuggets,Cold,0,0,0.0,95.33,326.0,118.0,233.0
2022-01-14,Friday,Burgers,Cloudy,0,0,0.0,114.18,335.0,111.0,209.0
2024-05-23,Thursday,Beverages,Hot,0,0,0.0,56.54,263.0,111.0,187.0
2024-03-19,Tuesday,Beverages,Sunny,0,0,0.0,99.25,230.0,134.0,286.0
2029-02-23,Friday,Breakfast,Sunny,0,0,0.0,133.25,337.0,97.0,188.0
2023-05-30,Tuesday,Burgers,Hot,0,0,0.0,159.9,372.0,131.0,226.0
2028-09-08,Friday,Breakfast,Sunny,0,0,0.0,,274.0,101.0,146.0
2023-02-14,Tuesday,Burgers,Sunny,0,0,1.0,150.67,292.0,189.0,459.0
2027-04-21,Wednesday,Fries,Cold,0,0,0.0,104.74,203.0,121.0,278.0
2028-04-06,Thursday,Fries,Sunny,0,0,0.0,73.83,154.0,125.0,324.0
2025-09-19,Friday,Beverages,Rainy,0,0,1.0,65.73,378.0,,368.0
2026-02-20,Friday,McNuggets,,0,0,1.0,134.48,258.0,173.0,350.0
2025-10-24,Friday,Burgers,Rainy,0,0,1.0,161.71,216.0,153.0,334.0
2027-10-05,Tuesday,McNuggets,Cloudy,0,0,0.0,118.97,198.0,135.0,272.0
2023-01-18,Wednesday,McNuggets,Sunny,0,0,0.0,136.25,257.0,170.0,398.0
2026-06-17,Wednesday,Burgers,Rainy,0,0,1.0,126.67,319.0,176.0,460.0
2029-04-19,Thursday,Fries,Hot,0,0,0.0,74.54,197.0,134.0,317.0
2025-10-08,Wednesday,Beverages,Cloudy,0,0,0.0,54.81,285.0,118.0,1454.0
2025-11-06,Thursday,Beverages,Rainy,0,0,0.0,53.42,269.0,89.0,233.0
2023-07-07,Friday,Beverages,Rainy,0,0,0.0,85.33,202.0,135.0,326.0
2022-08-11,Thursday,Burgers,Sunny,0,0,0.0,152.57,416.0,149.0,303.0
2025-01-01,Wednesday,Fries,Sunny,1,0,1.0,87.4,269.0,186.0,407.0
2029-03-15,Thursday,McNuggets,Hot,0,0,0.0,164.32,209.0,118.0,267.0
2022-01-09,Sunday,McNuggets,Rainy,0,1,0.0,129.85,224.0,153.0,355.0
2028-03-19,Sunday,Beverages,Cloudy,0,1,0.0,59.55,268.0,145.0,337.0
2022-11-13,Sunday,Beverages,Cloudy,0,1,1.0,89.28,515.0,218.0,427.0
2023-03-04,Saturday,Desserts,Rainy,0,1,1.0,109.09,386.0,206.0,498.0
2027-06-16,Wednesday,McNuggets,Cloudy,0,0,0.0,157.94,233.0,101.0,208.0
2022-04-16,Saturday,Fries,Cloudy,0,1,0.0,71.02,221.0,166.0,381.0
2029-10-20,Saturday,Fries,Cloudy,0,1,0.0,108.54,342.0,152.0,324.0
2022-05-23,Monday,Beverages,Rainy,0,0,0.0,97.89,331.0,115.0,273.0
2022-05-02,Monday,Desserts,Sunny,0,0,0.0,82.75,279.0,69.0,118.0
2028-07-27,Thursday,McNuggets,Hot,0,0,1.0,133.64,359.0,178.0,468.0
2029-12-09,Sunday,Burgers,Cloudy,0,1,1.0,119.73,296.0,204.0,460.0
2025-04-04,Friday,McNuggets,Rainy,0,0,0.0,100.9,177.0,100.0,245.0
2027-05-18,Tuesday,Fries,Hot,0,0,0.0,74.46,243.0,113.0,264.0
2029-03-17,Saturday,Burgers,Sunny,0,1,0.0,167.25,330.0,159.0,253.0
2028-10-04,Wednesday,Beverages,Hot,0,0,0.0,56.68,,148.0,325.0
2022-04-26,Tuesday,Desserts,Hot,0,0,1.0,83.3,210.0,171.0,356.0
2025-12-27,Saturday,McNuggets,Rainy,0,1,0.0,110.14,529.0,136.0,316.0
2026-11-20,Friday,McNuggets,Cloudy,0,0,1.0,147.79,256.0,144.0,347.0
2027-12-11,Saturday,McNuggets,Cloudy,0,1,1.0,157.47,257.0,200.0,463.0
2029-10-02,Tuesday,McNuggets,Cloudy,0,0,0.0,154.1,431.0,140.0,255.0
2030-03-03,Sunday,Breakfast,Sunny,0,1,0.0,77.5,266.0,139.0,329.0
2028-02-12,Saturday,Breakfast,Cloudy,0,1,0.0,113.94,397.0,147.0,354.0
2027-09-23,Thursday,Desserts,Sunny,0,0,0.0,105.62,295.0,134.0,231.0
2023-11-04,Saturday,Burgers,Rainy,0,1,0.0,141.04,385.0,148.0,289.0
2028-06-24,Saturday,Burgers,Rainy,0,1,0.0,143.57,354.0,155.0,296.0
2026-08-16,Sunday,McNuggets,Cloudy,0,1,0.0,153.89,485.0,140.0,306.0
2023-08-15,Tuesday,McNuggets,Sunny,1,0,0.0,100.23,195.0,161.0,337.0
2025-12-24,Wednesday,McNuggets,Hot,0,0,0.0,162.23,219.0,102.0,184.0
2024-06-07,Friday,Burgers,Rainy,0,0,0.0,124.72,98.0,110.0,277.0
2026-12-20,Sunday,Burgers,Hot,0,1,0.0,166.45,375.0,180.0,293.0
2029-05-30,Wednesday,Burgers,Cold,0,0,1.0,185.96,163.0,155.0,327.0
2027-03-29,Monday,Fries,Sunny,0,0,0.0,103.96,357.0,135.0,310.0
2022-08-02,Tuesday,Fries,Rainy,0,0,0.0,77.13,336.0,126.0,162.0
2024-02-18,Sunday,McNuggets,Rainy,0,1,1.0,121.93,203.0,205.0,453.0
2026-09-24,Thursday,Desserts,Hot,0,0,0.0,81.9,270.0,123.0,258.0
2024-03-11,Monday,McNuggets,Sunny,0,0,0.0,152.79,359.0,141.0,307.0
2028-11-15,Wednesday,Burgers,Sunny,0,0,0.0,,198.0,116.0,290.0
2026-04-27,Monday,McNuggets,Sunny,0,0,1.0,162.15,390.0,177.0,406.0
2029-03-20,Tuesday,McNuggets,Sunny,0,0,1.0,120.49,296.0,182.0,373.0
2030-01-12,Saturday,Beverages,Cold,0,1,0.0,53.94,216.0,154.0,321.0
2029-07-07,Saturday,McNuggets,Sunny,0,1,0.0,155.12,296.0,154.0,307.0
2022-10-01,Saturday,Desserts,Cloudy,1,1,0.0,76.68,141.0,171.0,392.0
2022-03-13,Sunday,Burgers,Rainy,0,1,0.0,170.13,465.0,192.0,340.0
2027-01-25,Monday,Fries,Cold,1,0,0.0,82.55,342.0,125.0,283.0
2024-12-23,Monday,Burgers,Rainy,0,0,0.0,143.34,231.0,152.0,288.0
2023-01-30,Monday,Fries,Cold,0,0,1.0,75.79,285.0,157.0,322.0
2023-08-07,Monday,Fries,Hot,0,0,0.0,62.37,387.0,116.0,217.0
2027-10-01,Friday,Fries,Sunny,1,0,0.0,109.41,199.0,149.0,346.0
2027-08-08,Sunday,McNuggets,Rainy,0,1,0.0,147.04,225.0,134.0,320.0
2023-05-16,Tuesday,McNuggets,Sunny,0,0,0.0,131.33,370.0,115.0,235.0
2028-05-09,Tuesday,Desserts,Sunny,0,0,0.0,92.2,199.0,128.0,201.0
2028-02-29,Tuesday,Burgers,Cloudy,0,0,1.0,154.3,436.0,145.0,340.0
2029-03-06,Tuesday,Desserts,Cold,0,0,0.0,69.18,378.0,78.0,134.0
2029-12-19,Wednesday,Fries,Sunny,0,0,1.0,55.61,344.0,182.0,462.0
2027-08-27,Friday,Burgers,Hot,0,0,1.0,112.67,460.0,176.0,421.0
2025-06-13,Friday,McNuggets,Cloudy,0,0,0.0,96.72,501.0,164.0,283.0
2026-07-24,Friday,Breakfast,Rainy,0,0,0.0,79.74,283.0,87.0,163.0
2026-12-07,Monday,Breakfast,Sunny,0,0,0.0,128.61,338.0,120.0,230.0
2022-07-25,Monday,Burgers,Hot,0,0,1.0,116.09,370.0,149.0,381.0
2024-01-04,Thursday,Beverages,Cloudy,0,0,0.0,88.06,344.0,180.0,385.0
2028-05-28,Sunday,Beverages,Sunny,0,1,1.0,67.19,320.0,237.0,550.0
2023-06-11,Sunday,Beverages,Cold,0,1,0.0,94.0,423.0,137.0,241.0
2025-11-27,Thursday,Burgers,Sunny,0,0,0.0,135.89,222.0,114.0,242.0
2024-06-17,Monday,Burgers,Cloudy,0,0,0.0,176.47,335.0,136.0,311.0
2023-01-13,Friday,Burgers,Sunny,0,0,1.0,142.76,358.0,168.0,442.0
2030-03-14,Thursday,Burgers,Sunny,0,0,0.0,188.21,314.0,124.0,253.0
2029-06-08,Friday,Fries,Cloudy,0,0,1.0,77.15,373.0,158.0,320.0
2029-07-13,Friday,Fries,Sunny,0,0,0.0,84.33,330.0,99.0,120.0
2023-01-22,Sunday,Fries,,0,1,0.0,105.19,317.0,,306.0
2022-07-18,Monday,Desserts,Sunny,0,0,0.0,97.5,392.0,138.0,216.0
2024-11-16,Saturday,Desserts,Cold,0,1,1.0,106.69,297.0,196.0,451.0
2023-08-14,Monday,Burgers,Cold,0,0,0.0,150.82,496.0,120.0,207.0
2023-06-04,Sunday,Burgers,Sunny,0,1,0.0,141.64,453.0,186.0,471.0
2029-08-03,Friday,Fries,Rainy,0,0,0.0,61.07,,111.0,190.0
2027-09-01,Wednesday,Fries,Sunny,0,0,0.0,84.28,268.0,71.0,127.0
2023-03-06,Monday,Burgers,Rainy,0,0,0.0,176.29,362.0,114.0,257.0
2024-12-19,Thursday,Desserts,Hot,0,0,0.0,84.79,142.0,98.0,202.0
2022-07-27,Wednesday,McNuggets,Hot,0,0,0.0,144.96,343.0,135.0,329.0
2023-05-07,Sunday,McNuggets,Rainy,0,1,0.0,93.47,388.0,179.0,340.0
2028-06-16,Friday,Beverages,Hot,0,0,0.0,86.31,292.0,120.0,228.0
2030-01-25,Friday,Beverages,Cloudy,1,0,1.0,63.37,306.0,174.0,451.0
2024-03-03,Sunday,Beverages,Rainy,0,1,0.0,45.82,432.0,177.0,447.0
2028-11-28,Tuesday,Fries,Cloudy,0,0,0.0,58.82,217.0,93.0,234.0
2025-04-01,Tuesday,McNuggets,Sunny,0,0,0.0,157.93,386.0,123.0,242.0
2025-03-31,Monday,Desserts,Rainy,0,0,1.0,84.64,388.0,119.0,353.0
2028-11-20,Monday,Desserts,Hot,0,0,0.0,93.94,368.0,148.0,267.0
2025-10-23,Thursday,Burgers,Cloudy,0,0,0.0,153.33,191.0,144.0,226.0
2028-03-09,Thursday,Beverages,Hot,0,0,1.0,60.11,221.0,178.0,512.0
2022-03-25,Friday,Burgers,Rainy,0,0,0.0,170.4,277.0,110.0,269.0
2028-07-25,Tuesday,Burgers,Cloudy,0,0,0.0,165.04,190.0,129.0,295.0
